external relations,freedom and democracy,political system,economy,welfare and quality of life,fabric of society,social groups
0.9997145533561707,0.00014983880100771785,4.2837720684474334e-05,7.335816462727962e-06,7.926290891191456e-06,7.371362153207883e-05,3.72752992916503e-06
0.9999768733978271,2.1832022412127117e-06,2.3270984002010664e-06,7.577976703032618e-06,3.243049832235556e-06,6.881950866954867e-06,9.048271749634296e-07
0.0016157501377165318,0.0004575182974804193,0.3994576632976532,0.596287727355957,0.00042705057421699166,0.0017399577191099524,1.431841155863367e-05
0.9999752044677734,3.893390839948552e-06,3.3830558550107526e-06,6.142044185253326e-06,3.4557767776277615e-06,7.252518571476685e-06,6.401494374586036e-07
0.9999784231185913,2.631525603646878e-06,2.4344017219846137e-06,5.250711183180101e-06,2.6729635465017054e-06,7.73202827986097e-06,9.172247814603907e-07
0.9999700784683228,4.693820756074274e-06,3.397698264961946e-06,3.515562866596156e-06,3.344160631968407e-06,1.4141126484901179e-05,8.454522912870743e-07
2.169546678487677e-05,0.999933123588562,1.0828090125869494e-05,2.8104936973250005e-06,1.2715704542642925e-05,1.6762303857831284e-05,2.0161421616649022e-06
0.999936580657959,6.5926801653404254e-06,1.3146479432180058e-05,1.0535905857977923e-05,9.443308954359964e-06,2.2113828890724108e-05,1.6673675418132916e-06
4.932713636662811e-06,0.9999477863311768,1.1982303476543166e-05,3.6008982533530798e-06,1.2974135643162299e-05,1.630504266358912e-05,2.3941488507261965e-06
0.9999717473983765,2.56710268331517e-06,4.624637767847162e-06,4.6926688810344785e-06,2.2192848518898245e-06,1.3429044884105679e-05,6.155718779154995e-07
0.9999216794967651,2.7760544980992563e-05,1.4012081010150723e-05,5.26895746588707e-06,4.540371264738496e-06,2.5674036805867217e-05,1.097146878237254e-06
0.999976634979248,2.3521722596342443e-06,2.5899375941662584e-06,5.731868441216648e-06,2.555115088398452e-06,9.351912012789398e-06,8.61355601955438e-07
0.9999755620956421,2.4380588001804426e-06,2.7885223516932456e-06,6.52253629596089e-06,2.6860473099077353e-06,9.201111424772535e-06,7.89536045431305e-07
4.146960054640658e-05,0.9983111619949341,1.8775497665046714e-05,1.8309334336663596e-05,0.0015341766411438584,6.919993757037446e-05,7.0083679020171985e-06
0.9999750852584839,3.410870476727723e-06,4.027255272376351e-06,4.115205683774548e-06,2.250447778351372e-06,1.0506149919820018e-05,6.756863513146527e-07
0.00012524699559435248,0.9997691512107849,4.425292354426347e-05,4.940639428241411e-06,1.2948272342327982e-05,4.0502789488527924e-05,3.035091822312097e-06
1.7124080841313116e-05,6.22477091383189e-05,1.4031825230631512e-05,1.138403604272753e-05,0.9990299940109253,0.00033959513530135155,0.00052553357090801
0.005402118433266878,0.9841949939727783,0.0006375712691806257,0.0001268339838134125,0.007779570296406746,0.0016896898159757257,0.00016923579096328467
0.9999761581420898,2.5303893380623776e-06,3.7033021271781763e-06,5.248746674624272e-06,2.1343705611798214e-06,9.562275408825371e-06,6.882008278807916e-07
0.0036727385595440865,0.07535754889249802,0.9153760075569153,0.00019412467372603714,7.838635065127164e-05,0.0051788282580673695,0.00014236202696338296
0.9999772310256958,2.343204641874763e-06,2.255497520309291e-06,5.727058123738971e-06,2.476924237271305e-06,9.051594133779872e-06,8.526226338290144e-07
0.9999593496322632,6.47395108899218e-06,4.8920778681349475e-06,3.2867731079022633e-06,3.328984803374624e-06,2.174166547774803e-05,9.362845503346762e-07
0.00046303297858685255,0.999444305896759,2.003908230108209e-05,3.665006261144299e-06,1.602657175681088e-05,4.6384688175749034e-05,6.527924597321544e-06
4.86459321109578e-05,0.9998915195465088,1.7558275430928916e-05,4.26626183980261e-06,1.0917027793766465e-05,2.4410051992163062e-05,2.613375954751973e-06
6.356116045935778e-06,0.9999523162841797,9.641097676649224e-06,4.578025254886597e-06,1.5093220099515747e-05,9.492059689364396e-06,2.5627743980294326e-06
0.9999774694442749,3.224403144486132e-06,3.0287781100923894e-06,5.449050604511285e-06,2.4643336473673116e-06,7.553060186182847e-06,7.768744012537354e-07
0.9997192025184631,7.10038875695318e-05,9.283600229537115e-05,9.22802064451389e-06,8.752559551794548e-06,9.668591519584879e-05,2.313467120984569e-06
0.9999275207519531,2.304753434145823e-05,6.292269972618669e-06,2.1137695966899628e-06,3.7425804748636438e-06,3.633979576989077e-05,9.747234344104072e-07
0.00017285632202401757,0.9995928406715393,8.870049350662157e-05,5.812514700664906e-06,2.151089211110957e-05,0.00010829014354385436,1.0005039257521275e-05
0.9614607095718384,2.6050689484691247e-05,0.00010153934272238985,0.03810989856719971,0.0001624826982151717,0.0001150636380771175,2.422265606583096e-05
0.0018050598446279764,3.165668385918252e-05,0.00047398722381331027,0.9973133206367493,2.564438182162121e-05,0.00011950103362323716,0.0002308298135176301
0.9999774694442749,2.5824788281170186e-06,2.885629555748892e-06,5.7097718126897234e-06,2.7265332391834818e-06,7.773772267682943e-06,8.128214972202841e-07
3.087480706653878e-07,2.5012198534568597e-07,5.145953764440492e-06,0.9999843835830688,8.05434501671698e-06,6.89516468810325e-07,1.169272763945628e-06
0.9999645948410034,1.210704431287013e-05,3.911674866685644e-06,2.845177277777111e-06,2.559557060521911e-06,1.3388323168328498e-05,6.702127279822889e-07
0.9996089339256287,0.0003393191727809608,8.388072274101432e-06,3.44375143868092e-06,4.950284164806362e-06,3.341749470564537e-05,1.5461142766071134e-06
0.9999501705169678,3.6293567973189056e-06,8.317342690133955e-06,1.6748319467296824e-05,4.52961057817447e-06,1.5540264939772896e-05,1.1030713267246028e-06
0.999977707862854,2.03641434382007e-06,2.29420993491658e-06,6.086560460971668e-06,2.640851107571507e-06,8.27993244456593e-06,9.041447697200056e-07
0.9995267391204834,0.00011767849355237558,0.0002251578844152391,1.1936436749238055e-05,7.866624400776345e-06,0.0001081683294614777,2.405570285191061e-06
0.9999769926071167,2.5388951598870335e-06,3.3514247661514673e-06,5.311416771291988e-06,2.6924988105747616e-06,8.194700967578683e-06,7.633003065166122e-07
0.9999774694442749,2.7151240828970913e-06,2.6992101993528195e-06,4.554832230496686e-06,2.319816303497646e-06,9.484815564064775e-06,7.311469971682527e-07
0.0027863618452101946,0.002859660191461444,0.9893864393234253,0.00013394045527093112,9.29031302803196e-05,0.0046578277833759785,8.294808503706008e-05
0.9992541670799255,0.0005136351683177054,3.818100958596915e-05,1.0704407031880692e-05,1.3840303836332168e-05,0.0001642762654228136,5.193852302909363e-06
0.9999774694442749,2.259802158732782e-06,2.4540379399695667e-06,4.949333288095659e-06,2.517472012186772e-06,9.504283298156224e-06,9.053490543919906e-07
0.9915254712104797,0.006025091744959354,0.00014492303307633847,1.2788307685696054e-05,3.032049789908342e-05,0.0022539913188666105,7.309567536140094e-06
0.06729043275117874,0.9318370819091797,0.00024166439834516495,3.159576590405777e-05,9.583261999068782e-05,0.00048259581672027707,2.089109693770297e-05
0.9999649524688721,6.677277269773185e-06,5.071280611446127e-06,3.497800662444206e-06,2.6059371975861723e-06,1.6368891010642983e-05,7.966159500938375e-07
0.9950615763664246,0.004720247350633144,4.003706999355927e-05,7.947236554173287e-06,2.1162513803574257e-05,0.00014412100426852703,4.889290721621364e-06
4.825141149922274e-05,0.9998526573181152,2.5572569938958623e-05,3.980817382398527e-06,1.905673161672894e-05,4.655785232898779e-05,3.924658358300803e-06
0.9998669624328613,4.9343918362865224e-05,1.5589783288305625e-05,7.234036729641957e-06,8.259655260189902e-06,4.780460585607216e-05,4.736335995403351e-06
0.9999402761459351,6.195446076162625e-06,1.2034378414682578e-05,9.570736438035965e-06,5.760456588177476e-06,2.3450238586519845e-05,2.7656271868181648e-06
4.8658763262210414e-05,0.9998910427093506,1.568352490721736e-05,3.4510958357714117e-06,1.3362657227844466e-05,2.5445440769544803e-05,2.3651700757909566e-06
0.9999775886535645,2.3994182356545934e-06,2.3341372070717625e-06,4.497364898270462e-06,2.3914274152048165e-06,9.909090294968337e-06,8.64507512687851e-07
0.9999747276306152,2.1629421098623425e-06,2.74238891506684e-06,6.978088549658423e-06,2.962928419947275e-06,9.344154932477977e-06,1.0418388001198764e-06
0.9999772310256958,2.0112802303628996e-06,2.426909077257733e-06,5.795683591713896e-06,2.4981754904729314e-06,9.170377779810224e-06,9.525918471808836e-07
0.0003016646078322083,2.8030947305524023e-06,0.00013679719995707273,0.9988226294517517,0.00016818224685266614,0.0002174342516809702,0.0003504752821754664
0.6069678068161011,0.1501626968383789,0.17965447902679443,0.00029937177896499634,0.0004960171645507216,0.05748363211750984,0.004935937933623791
0.9998750686645508,2.3057007638271898e-05,1.8489725334802642e-05,5.724834863940487e-06,8.298187822219916e-06,6.453548121498898e-05,4.774965418619104e-06
0.999976634979248,2.066014985757647e-06,2.2323824850900564e-06,6.82278914609924e-06,2.879766043406562e-06,8.493130735587329e-06,9.030098340190307e-07
6.396881872205995e-06,1.1879513976964517e-06,7.257627294166014e-05,0.9998586177825928,4.414715658640489e-05,1.3963708624942228e-05,3.1057215892360546e-06
6.8423637458181474e-06,1.4212147107173223e-05,1.0406786714156624e-05,3.916231435141526e-06,6.7363666858000215e-06,0.999951958656311,5.913727818551706e-06
0.9999744892120361,4.19230400439119e-06,3.244687832193449e-06,5.405629963206593e-06,3.616005415096879e-06,8.11665267974604e-06,9.371527767143562e-07
1.3576984201790765e-05,9.16978115128586e-06,0.0004843279020860791,0.9993743300437927,5.1297873142175376e-05,3.575176378944889e-05,3.161617860314436e-05
7.169434411480324e-06,1.8916145563707687e-05,0.0026845657266676426,0.9967297315597534,0.0005442348192445934,1.28922119984054e-05,2.418063559161965e-06
0.9999773502349854,4.51470805273857e-06,2.2846675165055785e-06,4.391054972074926e-06,3.077882411162136e-06,7.600576282129623e-06,8.166714451363077e-07
0.9999357461929321,2.393094291619491e-05,4.9468949328002054e-06,2.7132764444104396e-06,4.662137143895961e-06,2.636330646055285e-05,1.5755173308207304e-06
0.9999591112136841,1.50482064782409e-05,3.5211680824431824e-06,2.4068817765510175e-06,2.2947097022552043e-06,1.6888570826267824e-05,7.150494525376416e-07
0.9999774694442749,2.35010020332993e-06,2.5012941478053108e-06,5.903561486775288e-06,2.6436523512529675e-06,8.203040124499239e-06,8.984141572909721e-07
0.9999533891677856,7.901801836851519e-06,5.253454673947999e-06,3.4281322314200224e-06,4.389823516248725e-06,2.4365090212086216e-05,1.2590051028382732e-06
1.7130186336089537e-07,2.589785026430036e-07,8.827532838040497e-06,0.9999802112579346,9.040603799803648e-06,7.977242830747855e-07,7.211685897345887e-07
6.818341353209689e-05,0.0031296873930841684,6.817431858507916e-05,1.42442995638703e-05,0.9953950047492981,0.000989038497209549,0.0003355722874403
0.05943578481674194,0.9400137066841125,7.834925781935453e-05,6.838398985564709e-05,0.0002372280287090689,0.00015054761024657637,1.607535705261398e-05
0.9579386115074158,0.04011327773332596,0.000557822990231216,4.548040669760667e-05,0.00011373002053005621,0.0012098621809855103,2.1313147954060696e-05
0.00035355109139345586,0.9995266199111938,1.5327650544350035e-05,2.3264988158189226e-06,2.5615918275434524e-05,7.33265042072162e-05,3.23593417306256e-06
1.2379350664559752e-06,2.130829273028212e-07,1.0323887181584723e-05,0.9999792575836182,6.0103266150690615e-06,1.1326957292112638e-06,1.8612978465171182e-06
0.9999746084213257,2.5359563551319297e-06,2.5634817575337365e-06,6.549376848852262e-06,3.2926054700510576e-06,9.493629477219656e-06,8.647572258269065e-07
0.9999680519104004,3.476245865385863e-06,5.654656433762284e-06,5.579431672231294e-06,2.8509753065009136e-06,1.3290706192492507e-05,1.1319779105178895e-06
0.9999755620956421,1.9811393485724693e-06,2.1385849322541617e-06,7.637627277290449e-06,3.2525479127798462e-06,8.333538062288426e-06,1.0814941333592287e-06
0.9999781847000122,2.544196604503668e-06,2.390498593740631e-06,4.90242109663086e-06,2.556935214670375e-06,8.80040715856012e-06,7.588670882796578e-07
0.9999760389328003,4.063578671775758e-06,2.946442464235588e-06,3.3613123378017917e-06,2.0473587483138544e-06,1.0918344742094632e-05,6.415336315512832e-07
0.9998486042022705,2.5111234208452515e-05,3.2136264053406194e-05,8.787174010649323e-06,1.1881406862812582e-05,7.160910172387958e-05,1.7911283975990955e-06
0.9999778270721436,2.4209928142227e-06,2.6123605039174436e-06,5.004902504879283e-06,2.3744562440697337e-06,8.848237484926358e-06,7.895076237218746e-07
0.8894211053848267,0.10975044220685959,0.00024412227503489703,3.067302895942703e-05,5.471115218824707e-05,0.0004794087144546211,1.9588416762417182e-05
0.00870203971862793,0.9909734129905701,5.92287651670631e-05,1.0283241863362491e-05,5.619702278636396e-05,0.00018965353956446052,9.180185770674143e-06
0.9999779462814331,2.606130010462948e-06,2.584571575425798e-06,4.702487331087468e-06,2.4748530904616928e-06,8.95972152648028e-06,7.856741035539017e-07
0.9999736547470093,7.171179277065676e-06,2.9330681172723416e-06,3.678842631416046e-06,2.330853703824687e-06,9.579503057466354e-06,6.68667382797139e-07
7.399520200124243e-06,0.00016518059419468045,1.74160159076564e-05,4.721568984678015e-06,2.65173330262769e-05,0.9997684359550476,1.034057822835166e-05
2.0971167032257654e-05,0.99981290102005,5.459016392705962e-05,5.493560820468701e-06,2.3513355699833483e-05,7.964226097101346e-05,2.9421910312521504e-06
0.9999544620513916,1.592596890986897e-05,4.930187515128637e-06,2.857221261365339e-06,2.4844098334142473e-06,1.869642801466398e-05,7.050407475617249e-07
1.9003942725248635e-05,0.001166476053185761,0.00029495242051780224,1.2702844287559856e-05,0.0001663124858168885,0.998318076133728,2.2372458261088468e-05
0.9999727010726929,3.678754865177325e-06,4.069579972565407e-06,3.295860096841352e-06,2.154969479306601e-06,1.3472787031787448e-05,5.451158244795806e-07
0.04406523331999779,0.9554213285446167,0.0001389831304550171,2.1175881556700915e-05,4.602603075909428e-05,0.0002870204043574631,2.020915417233482e-05
0.9999774694442749,2.590875737951137e-06,2.0666370801336598e-06,3.948915036744438e-06,2.401762458248413e-06,1.0695230230339803e-05,8.257995887106517e-07
0.999946117401123,2.419132215436548e-06,5.331196007318795e-06,2.8450907848309726e-05,5.854302798979916e-06,1.1145468306494877e-05,7.905027814558707e-07
5.598217853730603e-07,2.891827932671731e-07,1.2609086297743488e-05,0.9999797344207764,3.3798589811340207e-06,1.141379925684305e-06,2.310852323716972e-06
0.9999165534973145,5.2242769015720114e-05,3.873895821016049e-06,6.311444849416148e-06,6.318358373391675e-06,1.355231233901577e-05,1.1605573035922134e-06
2.3209477149066515e-05,0.0002500494883861393,8.87070273165591e-05,6.535317879752256e-06,1.7602433217689395e-05,0.9995996356010437,1.435427930118749e-05
0.999971866607666,2.641213313836488e-06,2.977561962325126e-06,4.516405624599429e-06,1.8445324485583114e-06,1.5619649275322445e-05,6.34166894997179e-07
0.9999711513519287,5.694194442185108e-06,3.820714937319281e-06,3.2092189030663576e-06,2.382306774961762e-06,1.27667854030733e-05,8.910200790523959e-07
0.999924898147583,1.064153912011534e-05,1.2743557817884721e-05,6.24131007498363e-06,6.366351954056881e-06,3.788094181800261e-05,1.3288718037074432e-06
1.698286723694764e-05,0.9998582601547241,6.358401151373982e-05,6.562550424860092e-06,1.343816620646976e-05,3.7742724089184776e-05,3.328997763674124e-06
0.9999756813049316,3.239423449485912e-06,2.9140869628463406e-06,3.513209776428994e-06,1.9533567865437362e-06,1.1973659638897516e-05,7.340108254538791e-07
0.5666113495826721,0.4309675097465515,0.0005903600249439478,5.656130088027567e-05,0.0002338963095098734,0.0015034322859719396,3.6865494621451944e-05
0.6373726725578308,0.36151015758514404,0.00020676135318353772,3.5782424674835056e-05,0.00010973119788104668,0.0007086730911396444,5.619715739157982e-05
0.9999562501907349,5.745537691836944e-06,9.470152690482792e-06,6.744790880475193e-06,3.3557560072949855e-06,1.7260110325878486e-05,1.0960930012515746e-06
0.999976396560669,2.2880187771079363e-06,2.0486504581640474e-06,4.933517629979178e-06,2.3353857159236213e-06,1.1117958820250351e-05,8.647514277981827e-07
0.9999774694442749,3.390091251276317e-06,2.6488612547836965e-06,4.0877216633816715e-06,2.277775820402894e-06,9.273549949284643e-06,7.536276598330005e-07
0.9999772310256958,3.0407820759137394e-06,2.6449731649336172e-06,3.875099082506495e-06,2.0841371224378236e-06,1.0466381354490295e-05,7.047382268865476e-07
0.999977707862854,2.0335967292339774e-06,2.3584555037814425e-06,6.013980964780785e-06,2.5504677978460677e-06,8.465112841804512e-06,8.934100605983986e-07
0.9943517446517944,0.0010728668421506882,0.00027971077361144125,1.2494290785980411e-05,2.4001796191441827e-05,0.004253352992236614,5.844485713168979e-06
0.999976396560669,1.8075709249387728e-06,2.414599975963938e-06,7.2512061706220265e-06,3.2164052754524164e-06,7.901411663624458e-06,1.0475923772901297e-06
1.197657002194319e-05,0.9998792409896851,2.897513513744343e-05,6.104883141233586e-06,2.1121535610291176e-05,4.88341465825215e-05,3.747564278455684e-06
0.9997571110725403,0.00011018995428457856,1.6995762052829377e-05,3.63978824680089e-06,6.2472772697219625e-06,0.00010372872202424332,2.1967287011648295e-06
0.9999727010726929,2.4090250008157454e-06,2.6058280582219595e-06,8.359207640751265e-06,4.7303992687375285e-06,7.799570994393434e-06,1.3307743529367144e-06
1.834622526075691e-05,3.721699386005639e-06,7.518810161855072e-05,0.997490406036377,0.0023388683330267668,6.394143565557897e-05,9.479441359871998e-06
6.176853730721632e-07,3.3787989650591044e-07,7.542141247540712e-06,0.9999860525131226,3.087993945882772e-06,1.2274525715838536e-06,1.1255694971623598e-06
0.9999203681945801,2.563867201388348e-05,9.749846867634915e-06,3.306877033537603e-06,4.080761300429003e-06,3.565675797290169e-05,1.1931364269912592e-06
2.514367224648595e-06,7.631544463038153e-07,3.516416109050624e-05,4.452175198821351e-05,2.084568222926464e-05,1.5815150618436746e-05,0.999880313873291
0.9999771118164062,2.982696059916634e-06,2.7710170797945466e-06,3.793550376940402e-06,2.115560619131429e-06,1.0492884030099958e-05,7.125721595002688e-07
0.9999772310256958,2.357732455493533e-06,2.373368261032738e-06,6.424518232961418e-06,2.4981088699860265e-06,8.313357284350786e-06,8.130290325425449e-07
0.9999774694442749,2.6495988549868343e-06,2.762508756859461e-06,4.44556235379423e-06,2.403609187240363e-06,9.629834494262468e-06,7.125568117771763e-07
0.08513230830430984,0.06922950595617294,0.8396097421646118,0.00030815546051599085,0.00011927285959245637,0.005479604471474886,0.00012149963731644675
0.9999758005142212,2.752175078057917e-06,3.328173306726967e-06,4.602516128215939e-06,2.4461783141305204e-06,1.0232555723632686e-05,6.93587651312555e-07
0.999976634979248,1.5100447399163386e-06,1.6990896938295919e-06,8.041602086450439e-06,3.431875256865169e-06,7.246721452247584e-06,1.3822091204929166e-06
0.056720152497291565,5.159447027835995e-05,0.00017108675092458725,0.942681610584259,0.00010452012065798044,0.00024247461988124996,2.8491840566857718e-05
1.7403322090103757e-06,5.721316824747191e-07,1.070727921614889e-05,0.9999799728393555,4.549686764221406e-06,1.1916949915757868e-06,1.2446030268620234e-06
0.9999696016311646,2.2942788291402394e-06,3.01661543744558e-06,1.1455344974820036e-05,3.51597032022255e-06,9.0939302026527e-06,1.0635872058628593e-06
5.955131427981541e-07,5.66717005767714e-07,7.689844096603338e-06,0.999984622001648,4.06164554078714e-06,1.631635200283199e-06,9.147007631327142e-07
0.9999749660491943,3.0558167054550722e-06,4.3384266064094845e-06,4.227242243359797e-06,2.403735834377585e-06,1.0348633622925263e-05,7.076432666508481e-07
0.9999781847000122,2.348522684769705e-06,2.346489736737567e-06,5.3581325119012035e-06,2.757990841928404e-06,8.186462764570024e-06,9.144968657892605e-07
0.999842643737793,3.8527075957972556e-05,3.690316225402057e-05,4.9875407057697885e-06,5.1008673835895024e-06,7.048517727525905e-05,1.3795655604553758e-06
0.9999771118164062,2.5886495222948724e-06,2.898000275308732e-06,5.170753865968436e-06,2.8639508400374325e-06,8.609818905824795e-06,8.540939120393887e-07
0.9999599456787109,8.989251000457443e-06,5.407087428466184e-06,3.826673946605297e-06,3.7198003610683372e-06,1.7231377569260076e-05,8.844253329698404e-07
0.9992433786392212,0.0006316679646261036,2.7423455321695656e-05,7.2869215728132986e-06,1.5710013030911796e-05,7.163416739786044e-05,2.954767296614591e-06
1.8958635337185115e-05,0.9998855590820312,1.8410562915960327e-05,3.3080582397815306e-06,1.765970046108123e-05,5.3934010793454945e-05,2.1513897081604227e-06
5.14930798090063e-06,0.9999092817306519,2.396200579823926e-05,2.4416702217422426e-05,1.433586294297129e-05,2.1551280951825902e-05,1.2010850696242414e-06
0.9999759197235107,2.2674428237223765e-06,2.4573528207838535e-06,6.9902857831039e-06,3.458908395259641e-06,8.024949238460977e-06,9.201207262776734e-07
0.9999771118164062,2.434937414363958e-06,2.0079298792552436e-06,5.841679467266658e-06,2.7628134375845548e-06,8.965774213720579e-06,8.650407039567654e-07
0.9999761581420898,2.434001771689509e-06,3.5218195080233272e-06,5.816518751089461e-06,2.821808948283433e-06,8.43230645841686e-06,8.043688808356819e-07
0.9999784231185913,2.179267767132842e-06,2.3709392280579777e-06,5.276376668916782e-06,2.5027759420481743e-06,8.225491001212504e-06,9.204187563227606e-07
0.999862790107727,1.7487624290879467e-06,3.223409521524445e-06,0.00010620749526424333,1.6652304111630656e-05,7.948109669086989e-06,1.4412515838557738e-06
0.9998549222946167,9.164986840914935e-05,8.761422577663325e-06,2.4350183593924157e-06,4.255581188772339e-06,3.6594748962670565e-05,1.3162045888748253e-06
0.9999024868011475,4.7483878006460145e-05,1.1093943612650037e-05,3.7055019674880896e-06,4.107414042664459e-06,2.9810787964379415e-05,1.2546465768537018e-06
0.9999771118164062,2.832080554071581e-06,2.762120402621804e-06,4.4638450162892696e-06,2.3938675894896733e-06,9.698585927253589e-06,7.176296890065714e-07
0.0013289903290569782,0.005496112629771233,0.9904695153236389,4.851391713600606e-05,2.0497465811786242e-05,0.0026202374137938023,1.6119867723318748e-05
0.999976396560669,3.7081658774695825e-06,2.7537255391507642e-06,3.4451686587999575e-06,2.2557001102541108e-06,1.0786341590574011e-05,7.159093229347491e-07
0.9999760389328003,2.31573494602344e-06,2.238051365566207e-06,6.198025857884204e-06,2.7056159979110816e-06,9.554944881529082e-06,8.885397733138234e-07
0.9999582767486572,1.1101240488642361e-05,6.930554263817612e-06,4.318090759625193e-06,3.133288828394143e-06,1.544194128655363e-05,8.712378871678084e-07
0.999972939491272,3.370745844222256e-06,4.207698566460749e-06,3.3413903111068066e-06,2.057316578429891e-06,1.3367396604735404e-05,7.581614909213386e-07
0.9997437596321106,9.769087773747742e-05,5.1172573876101524e-05,1.8238279153592885e-05,1.7149510313174687e-05,6.642139487667009e-05,5.526341738004703e-06
0.999849796295166,1.2880873327958398e-05,5.000552846468054e-05,3.1740164558868855e-05,1.4240676136978436e-05,3.228423884138465e-05,9.078916264115833e-06
0.9998842477798462,1.4390116120921448e-05,2.2954474843572825e-05,1.3943707017460838e-05,9.694781510916073e-06,5.086756209493615e-05,4.023650035378523e-06
0.9999370574951172,2.103057522617746e-05,8.486957995046396e-06,3.5924081203120295e-06,3.7022921333118575e-06,2.4983502953546122e-05,1.1105753401352558e-06
0.9999380111694336,2.9870598154957406e-06,1.3103041055728681e-05,2.4935254259617068e-05,6.307235707936343e-06,1.3559636499849148e-05,1.113384541895357e-06
3.267604142820346e-06,2.5701450795168057e-05,0.9936885237693787,0.0023532661143690348,0.003884559962898493,3.779832331929356e-05,6.823364856245462e-06
0.9999489784240723,2.94899564323714e-05,2.945351297967136e-06,2.9232164706627373e-06,2.9797404295095475e-06,1.1738083230738994e-05,1.0223184290225618e-06
0.9999762773513794,2.7478333777253283e-06,2.89690910904028e-06,3.8249409044510685e-06,2.2993385755398776e-06,1.1256191100983415e-05,6.547073780893697e-07
0.9999771118164062,2.0385662082844647e-06,2.3583866095577832e-06,6.5764943428803235e-06,3.2268969789583934e-06,7.84989333624253e-06,9.087647754313366e-07
0.9999767541885376,2.878154873542371e-06,2.773043661363772e-06,3.5850687254423974e-06,2.3901941403892124e-06,1.0882219612540212e-05,6.940871912775037e-07
0.9999529123306274,1.3326105545274913e-05,6.329601092147641e-06,4.087103206984466e-06,3.4867280191974714e-06,1.8909460777649656e-05,9.542371799398097e-07
0.9999765157699585,3.3996291222138098e-06,2.686695552256424e-06,3.0215942388167605e-06,1.9075121144851437e-06,1.163262550107902e-05,8.430407092419046e-07
0.9999306201934814,3.233647248634952e-06,6.974108600843465e-06,3.4035881981253624e-05,6.001007477607345e-06,1.7677297364571132e-05,1.433197780897899e-06
0.9999721050262451,4.8991150833899155e-06,3.5006223697564565e-06,3.5913826650357805e-06,2.361039150855504e-06,1.269574659090722e-05,8.185884325939696e-07
0.9999771118164062,2.1457590264617465e-06,2.6344050638726912e-06,6.215784196683671e-06,2.7479770778882084e-06,8.194811016437598e-06,8.876938295543368e-07
2.9169190383981913e-05,0.9999184608459473,1.038705522660166e-05,3.517152208587504e-06,1.378577871946618e-05,2.120204226230271e-05,3.364223175594816e-06
0.9998223185539246,6.098538506194018e-05,1.4308514437288977e-05,3.1937634048517793e-06,8.35520859254757e-06,8.922487177187577e-05,1.6331823644577526e-06
0.999974250793457,1.9878420971508604e-06,3.4574316032376373e-06,5.697400411008857e-06,2.5386775632796343e-06,1.1239071682211943e-05,8.791677146291477e-07
0.999969482421875,7.810345778125338e-06,3.783574584304006e-06,4.613534656527918e-06,2.9914356218796456e-06,1.0613614904286806e-05,7.486767117370619e-07
6.426919571822509e-05,0.9998812675476074,1.8861748685594648e-05,4.317392267694231e-06,1.0255874258291442e-05,1.8863260265788995e-05,2.1538314740610076e-06
0.9999750852584839,6.285948074946646e-06,2.8240619940334e-06,4.216609340801369e-06,2.554097818574519e-06,8.340530257555656e-06,6.933463509994908e-07
0.9999762773513794,2.2419826564146206e-06,2.215831045759842e-06,6.125438176241005e-06,2.990258053614525e-06,9.304083505412564e-06,9.416320949640067e-07
0.0018557035364210606,0.9979842901229858,5.061002229922451e-05,1.3305554602993652e-05,2.3895905542303808e-05,6.512153777293861e-05,7.1225676947506145e-06
0.9999768733978271,2.6531677121965913e-06,2.706606665014988e-06,4.1149341996060684e-06,2.5751362500159303e-06,1.0362253306084312e-05,6.748767304998182e-07
0.9999746084213257,5.013198006054154e-06,3.4317899917368777e-06,3.905705398210557e-06,2.3554764538857853e-06,9.859591955319047e-06,7.407807629533636e-07
0.9997734427452087,5.285132647259161e-05,4.0797400288283825e-05,4.786863428307697e-06,5.4983706831990276e-06,0.00012064525071764365,1.9614058146544266e-06
0.9999784231185913,2.7095136374555295e-06,2.3263787625182886e-06,4.7439930312975775e-06,2.2099900434113806e-06,8.81131836649729e-06,8.100974469016364e-07
5.6175198551500216e-05,0.9998186230659485,6.215893517946824e-05,4.54213795819669e-06,8.94408094609389e-06,4.7168174205580726e-05,2.372896915403544e-06
0.9998013377189636,9.264082473237067e-05,2.490793849574402e-05,1.0441572158015333e-05,1.0865430340345483e-05,5.63457069802098e-05,3.5065791053057183e-06
0.9999774694442749,2.2531289687321987e-06,2.4952807962108636e-06,6.814340849814471e-06,3.021945985892671e-06,7.1166955422086176e-06,8.783416660662624e-07
0.9999781847000122,2.146872930097743e-06,2.671946049304097e-06,5.5908017202455085e-06,2.481534920661943e-06,8.02072918304475e-06,8.887332683116256e-07
0.09875428676605225,0.00035043508978560567,0.8975627422332764,0.0008194241090677679,0.0002909853355959058,0.002183252014219761,3.88415101042483e-05
0.999969482421875,4.201796855340945e-06,3.527671651681885e-06,3.136935674774577e-06,2.562007239248487e-06,1.6252581190201454e-05,8.371566195819469e-07
0.9999654293060303,2.9507473300327547e-06,2.749793338807649e-06,9.051314918906428e-06,1.0345860573579557e-05,8.27106305223424e-06,1.1938390116483788e-06
0.999974250793457,3.0367536965059116e-06,1.9638646335806698e-06,4.364263986644801e-06,3.073502512052073e-06,1.2461285223253071e-05,8.024609883250378e-07
